GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_NOTA,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,IND_TERMIN,DES_DANO,COD_GRUPO_,COD_FENOME,COD_USUARI,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,NUM_ORDER,DES_IMAGEP,FEC_TERMIN,FEC_USUARI,NUM_POSX,NUM_POSY,IND_INC,Shape
SDE.Emergencias_2018.238,"00091185","EL DIA SABADO 13 DE ENERO DEL AÑO 2018 SE SUSCITO PRECIPITACIONES SOLIDAS EN LA COMUNIDAD DE AMPI","2018-01-13 17:20:00","PRECIPITACIONES - GRANIZO"," ","JEFE DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE PACUCHA","METEOROLOGICOS, OCEANOGRAFICOS","02","09","CERRADO POR : COEN-17 POR : se cierra la emergencia a solicitud del COEP Abancay","1","OCASIONO DAÑO A TRES VIVIENDAS Y PERDIDA DE 28.5 HECTAREAS DE PAPA,19 HECTAREA DE HABA, 8 HECTAREA DE OLLUCO, 4 HECTAREA DE QUINUA Y 12 HECTAREA DE MAIZ.","03","001","CPDCANDAHUAYLAS03",2018-01-15T00:00:00,1,1,8,0,"APURIMAC","ANDAHUAYLAS","PACUCHA","03",14,"granizada.bmp",2018-02-23T00:00:00,2018-01-15T00:00:00,-73.39953,-13.59185,88515,"POINT (-73.39953000000003 -13.59185000000002)"
SDE.Emergencias_2018.239,"00091345","DESCARGAS ELECTRICAS AFECTA VIVIENDA  Y MUERTE DE ANIMALES","2018-01-13 18:00:00","TORMENTA ELECTRICA (TEMPESTAD ELECTRICA)"," ","DEFENSA CIVIL DEL DISTRITO DE SORAYA","METEOROLOGICOS, OCEANOGRAFICOS","04","13","CERRADO POR : COEN-17 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1"," 01 vivienda afectada y la muerte de animales","03","009","CPDCAYMARAES02",2018-01-23T00:00:00,1,1,4,0,"APURIMAC","AYMARAES","SORAYA","03",22,"tormentaElectrica.bmp",2018-03-28T00:00:00,2018-01-23T00:00:00,-73.28755,-14.17021,88675,"POINT (-73.28755000000001 -14.17021)"
SDE.Emergencias_2018.240,"00091279","INCENDIO URBANO CONSUENCIA DE CORTE CIRCUITO EN VIVIENDA UBICA EN LA MZ 124 SECTOR LOS CORRALES POM","2018-01-13 21:30:00","INCENDIO URBANO"," ","SECRETARIO TEC. DE DEFENSA CIVIL. INGº ROBINSON  MONTEZA CHANDUVI","TECNOLOGICOS","01","18","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE LAMBAYEQUE, CON CONOCIMIENTO DE LA MUNICIPALIDAD  PROVINCIAL DE CHICLAYO Y DE LA MUNICIPALIDAD DISTRITAL DE POMALCA.","1","SALA, COMEDOR, COCINA Y DORMITORIOS QUEDARON INHABITABLES.","05","011","CRDCLAMBAYEQUE02",2018-01-18T00:00:00,1,1,2,15,"LAMBAYEQUE","CHICLAYO","POMALCA","14",40,"incendiourbano.bmp",2018-02-27T00:00:00,2018-01-18T00:00:00,-79.77941,-6.76807,88609,"POINT (-79.77940999999998 -6.768070000000023)"
SDE.Emergencias_2018.241,"00091234","LLUVIAS INTENSAS","2018-01-14 01:30:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TECNICO DEL DISTRITO DE RIO TAMBO","METEOROLOGICOS, OCEANOGRAFICOS","06","08"," ","0","DAÑOS A LA PLATAFORMA DE LA CARRETERA TRAMO DESDE LA CC. NN. AOTI - ANEXO SAN MARCOS - ANEXO CASAVECHI","03","004","CPDCSATIPO02",2018-01-16T00:00:00,1,2,1,0,"JUNIN","SATIPO","RIO TAMBO","12",17,"lluviaIntensa.bmp",,2018-01-16T00:00:00,-74.59235,-10.91579,88564,"POINT (-74.59235000000001 -10.91579000000002)"
SDE.Emergencias_2018.242,"00091349","INTENSAS LLUVIAS EN EL DISTRITO DE OCOBAMBA","2018-01-14 04:00:00","PRECIPITACIONES - LLUVIA"," ","OFICINA DE GESTION DE RIESGO DE LA MUNICIPALIDAD DISTRITAL DE OCOBAMBA","METEOROLOGICOS, OCEANOGRAFICOS","09","05"," ","0","- 01 FAMILIA (5 PERSONAS) DAMNIFICADA
- 15 FAMILIAS (60 PERSONAS) AFECTADA
- 02 VIVIENDAS INHABITABLES Y 06 VIVIENDAS AFECTADAS.
- 01 POSTA AFECTADA
- 01 TRAMO DE (500 ML) AFECTADA
- 04 HAS DE AREAS DE CULTIVO AFECTADA","03","004","CRDCCUSCO02",2018-01-23T00:00:00,1,6,7,7,"CUSCO","LA CONVENCION","OCOBAMBA","08",17,"lluviaIntensa.bmp",,2018-01-23T00:00:00,-72.38697,-12.72294,88679,"POINT (-72.38697000000002 -12.72293999999999)"
SDE.Emergencias_2018.243,"00091223","SISMO DE 6´8 GRADOS","2018-01-14 04:18:00","SISMOS"," ","JOSE CARLOS BUSTOS MONTOYA","GEODINAMICA INTERNA","03","01"," ","0","AFECTACION DE VIVIENDAS EN EL CERCADO, EM LA PERIFERIA Y LA ZONA RURAL,  CORTE DE ENERGIA ELECTRICA HASTA LA 7.05 AM, SE AFECTARON LOS POZOS RURALES 11 Y 14 DEL SECTOR DE MICAELA BASTIDAS EN PAJONAL BAJO.","01","002","CPDCNAZCA02",2018-01-16T00:00:00,1,6,9,1,"ICA","NAZCA","NAZCA","11",2,"sismo.bmp",,2018-01-16T00:00:00,-74.94076,-14.82759,88553,"POINT (-74.94076000000001 -14.82758999999999)"
SDE.Emergencias_2018.244,"00091181","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE HUANUHUANU– CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","09"," ","0","A  la población, A LAS VIVIENDAS,  INFRAESTRUCTURA EDUCATIVA","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,13,4,"AREQUIPA","CARAVELI","HUANUHUANU","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.92375,-15.54389,88511,"POINT (-73.92374999999998 -15.54388999999998)"
SDE.Emergencias_2018.245,"00091262","SISMO DE MAGNITUD REGULAR EN TODO EL AMBITO DEL DISTRTO DE CHIPAO","2018-01-14 04:18:00","SISMOS"," ","LOS AUTORIDADES DE DIFERENTES COMUNIDADES DEL DISTRITO DE CHIPAO","GEODINAMICA INTERNA","06","06"," ","0","17 VIVIENDAS AFECTADAS POR RAJADURA DE PAREDES Y/O MUROS DE LAS VIVIENDAS","01","002","CDDCCHIPAO02",2018-01-17T00:00:00,1,6,7,0,"AYACUCHO","LUCANAS","CHIPAO","05",2,"sismo.bmp",,2018-01-17T00:00:00,-73.87883,-14.36615,88592,"POINT (-73.87882999999999 -14.36615000000001)"
SDE.Emergencias_2018.246,"00091174","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE CARAVELI – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","01"," ","0","A  la población,","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,8,3,"AREQUIPA","CARAVELI","CARAVELI","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.36824,-15.77279,88504,"POINT (-73.36824000000001 -15.77278999999999)"
SDE.Emergencias_2018.247,"00091160","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE ACARI – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","02"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,19,7,"AREQUIPA","CARAVELI","ACARI","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.61732,-15.43274,88490,"POINT (-74.61732000000001 -15.43274000000002)"
SDE.Emergencias_2018.248,"00091162","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE CHALA – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","07"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,4,4,"AREQUIPA","CARAVELI","CHALA","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.24931,-15.86723,88492,"POINT (-74.24930999999998 -15.86723000000001)"
SDE.Emergencias_2018.249,"00091163","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE LOMAS – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","11"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.

","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,11,4,"AREQUIPA","CARAVELI","LOMAS","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.85363,-15.57211,88493,"POINT (-74.85363000000001 -15.57211000000001)"
SDE.Emergencias_2018.250,"00091168","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE CAHUACHO – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","SECRETARIO TECNICO DC  DISTYRITAL","GEODINAMICA INTERNA","03","06"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,6,25,8,"AREQUIPA","CARAVELI","CAHUACHO","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.48177,-15.5042,88498,"POINT (-73.48176999999998 -15.50420000000003)"
SDE.Emergencias_2018.251,"00091169","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE ATICO – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","03"," ","0","A las Viviendas, la población,  instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,3,0,"AREQUIPA","CARAVELI","ATICO","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.62602,-16.20902,88499,"POINT (-73.62601999999998 -16.20902000000001)"
SDE.Emergencias_2018.252,"00091171","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE YAUCA – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","SUB PREFECTO DEL DISTRITO","GEODINAMICA INTERNA","03","13"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,11,2,"AREQUIPA","CARAVELI","YAUCA","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.52717,-15.66063,88501,"POINT (-74.52717000000001 -15.66063000000003)"
SDE.Emergencias_2018.253,"00091172","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE CHAPARRA – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","08"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,12,5,"AREQUIPA","CARAVELI","CHAPARRA","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.91554,-15.94307,88502,"POINT (-73.91554000000002 -15.94306999999998)"
SDE.Emergencias_2018.254,"00091576","SISMO AFECTA A LA POBLACION DEL DISTRITO DE VISTA ALEGRE","2018-01-14 04:18:00","SISMOS"," ","OFICINA TECNICA DE DEFENSA CIVIL","GEODINAMICA INTERNA","03","05"," ","0","PRODUCTO DE LA EVALUACION RESULTARON 9 FAMILIAS DAMNIFICADAS ( 3 VIVIENDAS COLAPSADAS Y 7 INHABITABLES), 24 PERSONAS DAMNIFICADAS, 41 VIVIENDAS AFECTADAS, 123 PERSONAS AFECTADAS Y 1 INTITUCION EDUCATIVA  SECUNDARIA  AFECTADA","01","002","CPDCNAZCA02",2018-02-02T00:00:00,2,26,6,1,"ICA","NAZCA","VISTA ALEGRE","11",2,"sismo.bmp",,2018-02-02T00:00:00,-74.94703,-14.84553,88908,"POINT (-74.94702999999998 -14.84553)"
SDE.Emergencias_2018.255,"00093318","SISMO DE MAGNITUD DE 6.8 DESPERTO A LA POBLACION DE ICA","2018-01-14 04:18:00","SISMOS"," ","GERENCIA DE INFRAESTRUCTURA DEL GOBIERNO REGIONAL DE ICA","GEODINAMICA INTERNA","01","01"," ","0","AFECTACION  DE LA IGLESIA SAN JOSE DE ICA, UBICADA   ENTRE LAS CALLES DOS DE MAYO  158 Y CALLE LIMA","01","002","CRDCICA02",2018-04-23T00:00:00,4,1,1,0,"ICA","ICA","ICA","11",2,"sismo.bmp",,2018-04-23T00:00:00,-75.7282,-14.07071,90658,"POINT (-75.72820000000002 -14.07071000000002)"
SDE.Emergencias_2018.256,"00091178","SISMO DE GRAN MAGNITUD","2018-01-14 04:18:00","SISMOS"," ","SECRETARIO TECNICO DEL COMITE DE DEFENSA CIVIL DEL DISTRITO DE YANAQUIHUA","GEODINAMICA INTERNA","06","08"," ","0","CARRETERA DE YANAQUIHUA -LA BARRERA AFECTADA EN 7.20KM (DIVERSOS TRAMOS) POR DERRUMBES DE PIEDRAS DE GRAN TAMAÑO.
CARRETERA DE LA BARRERA- IQUIPI AFECTADA EN 4.8 KM ((DIVERSOS TRAMOS) POR DERRUMBES DE PIEDRAS DE GRAN TAMAÑO.
CANALES DE REGADIO AFECTA","01","002","CDDCYANAQUIHUA02",2018-01-15T00:00:00,1,2,3,0,"AREQUIPA","CONDESUYOS","YANAQUIHUA","04",2,"sismo.bmp",,2018-01-15T00:00:00,-72.8773,-15.7758,88508,"POINT (-72.87729999999999 -15.7758)"
SDE.Emergencias_2018.257,"00091251","SISMO DE 6 8 DE INTESIDAD EN EL DISTRITO DE MARIANO NICOLAS VALCARCEL PROV DE CAMANA REGION AREQUIPA","2018-01-14 04:18:00","SISMOS"," ","EDWIN LUIS FERRO QUISPE","GEODINAMICA INTERNA","02","03"," ","0","-En el Sector de Surita entre las progresivas 2+800.10 hasta la progresiva 2+825.30 de la carretera Ocoña – Urasqui, hubo deslizamientos de piedras a causa del sismo esta via sirve como medio de comunicación entre los anexos y centros poblados, que h","01","002","CDDCMNICOLASV02",2018-01-17T00:00:00,1,1,1,0,"AREQUIPA","CAMANA","M.NICOLAS VALCARCEL","04",2,"sismo.bmp",,2018-01-17T00:00:00,-73.17401,-16.03073,88581,"POINT (-73.17401000000001 -16.03073000000001)"
SDE.Emergencias_2018.258,"00091175","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE RIO GRANDE  – CONDESUYOS","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","06","06"," ","0","A  la población,  a las viviendas Infra. educativas","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,4,0,"AREQUIPA","CONDESUYOS","RIO GRANDE","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.13378,-15.94131,88505,"POINT (-73.13378 -15.94130999999999)"
SDE.Emergencias_2018.259,"00091159","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE BELLA UNION – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","05"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,13,9,"AREQUIPA","CARAVELI","BELLA UNION","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.66219,-15.45162,88489,"POINT (-74.66219000000001 -15.45161999999999)"
SDE.Emergencias_2018.260,"00091164","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE JAQUI – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","10"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,16,8,"AREQUIPA","CARAVELI","JAQUI","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.44152,-15.47548,88494,"POINT (-74.44152000000003 -15.47548000000001)"
SDE.Emergencias_2018.261,"00091165","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE ATIQUIPA – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","04"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,15,4,"AREQUIPA","CARAVELI","ATIQUIPA","04",2,"sismo.bmp",,2018-01-15T00:00:00,-74.36612,-15.79581,88495,"POINT (-74.36612000000002 -15.79581000000002)"
SDE.Emergencias_2018.262,"00091167","SISMO DE GRAN MAGNITUD (6.8) AFECTA EL DISTRITO DE QUICACHA – CARAVELI","2018-01-14 04:18:00","SISMOS"," ","ALCALDE DISTRITAL","GEODINAMICA INTERNA","03","12"," ","0","A las Viviendas, la población, (trasporte) carreteras interrumpidas, instituciones públicas.","01","002","CRDCAREQUIPA04",2018-01-15T00:00:00,1,1,12,4,"AREQUIPA","CARAVELI","QUICACHA","04",2,"sismo.bmp",,2018-01-15T00:00:00,-73.79779,-15.62554,88497,"POINT (-73.79779000000002 -15.62554)"
SDE.Emergencias_2018.263,"00091226","SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE SARA SARA","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DEL DISTRITO ALFONSO ROSAURO ZAPAILLE HUAMAN","GEODINAMICA INTERNA","08","10"," ","0","Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros)","01","002","CRDCAYACUCHO03",2018-01-16T00:00:00,1,4,8,0,"AYACUCHO","P. DEL SARA SARA","SARA SARA","05",2,"sismo.bmp",,2018-01-16T00:00:00,-73.45141,-15.24585,88556,"POINT (-73.45141000000001 -15.24585000000002)"
SDE.Emergencias_2018.264,"00091190","SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE LEONCIO PRADO","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DISTRITAL JOSÉ GALLEGOS JAUREGUI","GEODINAMICA INTERNA","06","09"," ","0","Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros)","01","002","CRDCAYACUCHO03",2018-01-15T00:00:00,1,5,14,0,"AYACUCHO","LUCANAS","LEONCIO PRADO","05",2,"sismo.bmp",,2018-01-15T00:00:00,-74.67015,-14.72803,88520,"POINT (-74.67014999999998 -14.72802999999999)"
SDE.Emergencias_2018.265,"00091192","SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE SANCOS","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DEL DISTRITO PEDRO FIDEL  QUISPE MARQUEZ","GEODINAMICA INTERNA","06","19"," ","0"," Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros","01","002","CRDCAYACUCHO03",2018-01-15T00:00:00,1,12,57,0,"AYACUCHO","LUCANAS","SANCOS","05",2,"sismo.bmp",,2018-01-15T00:00:00,-73.95126,-15.0621,88522,"POINT (-73.95125999999999 -15.06209999999999)"
SDE.Emergencias_2018.266,"00091195","SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE PULLO","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DEL DISTRITO SANTOS GERARDO FERNANDEZ PAITAN","GEODINAMICA INTERNA","07","05"," ","0","Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros)","01","002","CRDCAYACUCHO03",2018-01-15T00:00:00,1,4,36,15,"AYACUCHO","PARINACOCHAS","PULLO","05",2,"sismo.bmp",,2018-01-15T00:00:00,-73.82971,-15.20936,88525,"POINT (-73.82970999999998 -15.20936)"
SDE.Emergencias_2018.267,"00091198"," SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE CHUMPI","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DEL DISTRITO JULIO SATURNINO RUBIO PALOMINO","GEODINAMICA INTERNA","07","02"," ","0","Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros)","01","002","CRDCAYACUCHO03",2018-01-15T00:00:00,1,4,9,0,"AYACUCHO","PARINACOCHAS","CHUMPI","05",2,"sismo.bmp",,2018-01-15T00:00:00,-73.74802,-15.0947,88528,"POINT (-73.74802 -15.09469999999999)"
SDE.Emergencias_2018.268,"00091202","SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE SAN JOSE DE USHUA","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DEL DISTRITO IVAN VILLAGOMEZ LLAMOCCA","GEODINAMICA INTERNA","08","09"," ","0","Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros)","01","002","CRDCAYACUCHO03",2018-01-15T00:00:00,1,3,12,0,"AYACUCHO","P. DEL SARA SARA","S.JOSE DE USHUA","05",2,"sismo.bmp",,2018-01-15T00:00:00,-73.23055,-15.22599,88532,"POINT (-73.23054999999999 -15.22599000000002)"
SDE.Emergencias_2018.269,"00091204","SISMO DE 6 8 EN LA COSTA DE AREQUIPA GENERA DAÑOS EN EL DISTRITO DE LAMPA","2018-01-14 04:20:00","SISMOS"," ","ALCALDE DEL DISTRITO MARIO LEONCIO BENITES TEVES","GEODINAMICA INTERNA","08","04"," ","0","Los daños que se presentan son principalmente son en la Infraestructura de las viviendas, establecimientos de salud, instituciones educativas, así mismo infraestructura hidráulica (canal de riego, reservorios , canal de captación de agua entre otros)","01","002","CRDCAYACUCHO03",2018-01-15T00:00:00,1,10,22,0,"AYACUCHO","P. DEL SARA SARA","LAMPA","05",2,"sismo.bmp",,2018-01-15T00:00:00,-73.34738,-15.18481,88534,"POINT (-73.34737999999999 -15.18481000000003)"
SDE.Emergencias_2018.220,"00091435","PRECIPITACIONES SOLIDAS TIPO GRANIZO AFECTAN CAMPOS DE CULTIVO","2018-01-12 15:00:00","PRECIPITACIONES - GRANIZO"," ","ALCALDE DEL DISTRITO WILBER CAMPOS MORENO","METEOROLOGICOS, OCEANOGRAFICOS","01","05"," ","0","Los campos de cultivo afectados en la comunidad de Paucho son 60 Hs de papa, en la comunidad de Ichubamba 19 hectáreas de papa y en la comunidad de Pampahuasi 17 Hs de Papa y 15 Hs de Quinua.","03","001","CRDCAYACUCHO03",2018-01-26T00:00:00,1,3,5,0,"AYACUCHO","HUAMANGA","CHIARA","05",14,"granizada.bmp",,2018-01-26T00:00:00,-74.15517,-13.28317,88765,"POINT (-74.15517 -13.28316999999998)"
SDE.Emergencias_2018.221,"00091161","INCENDIO URBANO","2018-01-12 15:02:00","INCENDIO URBANO"," ","CUERPO GRAL.DE BOMBEROS VOLUNTARIOS DEL PERU","TECNOLOGICOS","01","35","CERRADO POR : COEN-11 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A PEDIDO DE LA MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES","1","dos habitaciones afectadas por el fuego techo y paredes aparentemente iniciado por vela encendida.","05","011","CDDCSANMARTINP03",2018-01-15T00:00:00,1,1,2,4,"LIMA","LIMA","S. M. DE PORRES","15",40,"incendiourbano.bmp",2018-01-16T00:00:00,2018-01-15T00:00:00,-77.0455,-12.0312,88491,"POINT (-77.0455 -12.03120000000001)"
SDE.Emergencias_2018.222,"00091454","INCENDIO EN VIVIENDA","2018-01-12 15:02:00","INCENDIO URBANO"," ","CENTRAL DEL CUERPO GRAL DE BOMBEROS VOL. DEL PERU","TECNOLOGICOS","01","35","CERRADO POR : COEN-08 POR : LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE CORRESPONDIENTE SIN PLANILLAS DE EMPADRONAMIENTO Y ACTAS DE ENTREGA PESE A TENER CONOCIMIENTO.","1","daño en dos habitaciones","05","011","CDDCSANMARTINP03",2018-01-26T00:00:00,1,1,1,3,"LIMA","LIMA","S. M. DE PORRES","15",40,"incendiourbano.bmp",2018-01-31T00:00:00,2018-01-26T00:00:00,-77.0455,-12.0312,88785,"POINT (-77.0455 -12.03120000000001)"
SDE.Emergencias_2018.223,"00091419","EL DIA 8 DE ENERO DEL 2018 A HORAS 1700  SE REGISTRARON DERRUMBES Y DESLIZAMIENTOS DEBIDO A PRECIPIT","2018-01-12 17:00:00","PRECIPITACIONES - LLUVIA"," ","TRABAJADOR DE DE MANTENIMIENTO RUTINARIO","METEOROLOGICOS, OCEANOGRAFICOS","07","01","CERRADO POR : COEN-13 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","SE REGISTRARÓN DERRUMBES Y DESLIZANIENTOS DE  LODO Y PIEDRAS A LO LARGO DE LOS TRAMOS, CAUSANDO DAÑOS A LA VIA, PONIENDO EL RIEZGO LAS TRANSPORTISTAS, PASAJEROS Y ANIMALES.","03","004","CPDCCARLOSFF03",2018-01-25T00:00:00,1,3,3,0,"ANCASH","C. F. FITZCARRALD","SAN LUIS","02",17,"lluviaIntensa.bmp",2018-04-24T00:00:00,2018-01-25T00:00:00,-77.30946,-9.0923,88749,"POINT (-77.30946 -9.092300000000023)"
SDE.Emergencias_2018.224,"00091158","DESCARGA ELÉCTRICA EN TOTORA ALTA DEL DISTRITO DE LIVITACA","2018-01-12 17:30:00","TORMENTA ELECTRICA (TEMPESTAD ELECTRICA)"," ","JEFE DE DEFENSA CIVIL - LIVITACA","METEOROLOGICOS, OCEANOGRAFICOS","07","05","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZO ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTION","1","01 PERSONA FALLECIDA DE 57 AÑOS","03","009","CDDCLIVITACA02",2018-01-13T00:00:00,1,1,1,0,"CUSCO","CHUMBIVILCAS","LIVITACA","08",22,"tormentaElectrica.bmp",2018-04-24T00:00:00,2018-01-13T00:00:00,-71.58162,-14.16804,88488,"POINT (-71.58161999999999 -14.16804000000002)"
