GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,COD_GRUPO_,COD_FENOME,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,FEC_TERMIN,FEC_USUARI,X,Y,Shape;;;;;;;;
",05"",""011"",2016-01-19T00:00:00,1,1,2,0,""LIMA"",""LIMA"",""LIMA"",""15"",2016-04-14T00:00:00,2016-01-19T00:00:00,-77.0323,-12.04668,""POINT (-77.03230000000002 -12.04667999999998)""";;;;;;;;
"SDE.Emergencias_2016.369,""00074215"",""AUSENCIA DE LLUVIAS AFECTA CULTIVOS EN LA LOCALIDAD DE TAPAIRIHUA"",""2016-01-15 11:00:00"",""SEQUIA"",""EL COE DISTRITAL DE DEFENSA CIVIL DE TAPAIRIHUA Y LA OFICINA AGRARIA DE SANTA ROSA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""14"",""CERRADO POR : COE-OP2 POR : Se realizó actualización de información, se derivó a la dirección correspondiente para su atención."",""03"",""008"",2016-01-20T00:00:00,1,1,15,0,""APURIMAC"",""AYMARAES"",""TAPAIRIHUA"",""03"",2016-06-14T00:00:00,2016-01-20T00:00:00,-73.14326,-14.14107,""POINT (-73.14326 -14.14107000000001)""";;;;;;;;
"SDE.Emergencias_2016.370,""00074188"",""JR WASHINGTON 1609 1629 1633 1645 DESPRENDIMIENTO DE CORNISA"",""2016-01-15 11:15:00"",""OTROS FENOMENOS TECNOLOGICOS"",""FELIPE CHANG LAU"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-12 POR : La emergencia ya fue atendida.";;;;;;;;
",05"",""012"",2016-01-19T00:00:00,1,1,2,0,""LIMA"",""LIMA"",""LIMA"",""15"",2016-04-14T00:00:00,2016-01-19T00:00:00,-77.0323,-12.04668,""POINT (-77.03230000000002 -12.04667999999998)""";;;;;;;;
"SDE.Emergencias_2016.371,""00074304"",""AUSENCIA DE LLUVIA AFECTAN CULTIVOS EN EL DISTRITO DE PACUCHA"",""2016-01-15 11:30:00"",""SEQUIA"",""EL COE DISTRITAL DE DEFENSA CIVIL Y LA AGENCIA AGRARIA DE ANDAHUAYLAS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""09"",""CERRADO POR : COEN-09 POR : SE CIERRA LA EMERGENCIA POR EXCESO DE TIEMPO EN LA ADICIÓN DE INFORMACIÓN."",""03"",""008"",2016-01-25T00:00:00,1,16,54,0,""APURIMAC"",""ANDAHUAYLAS"",""PACUCHA"",""03"",2016-10-14T00:00:00,2016-01-25T00:00:00,-73.32654,-13.5956,""POINT (-73.32654000000002 -13.59559999999999)""";;;;;;;;
"SDE.Emergencias_2016.372,""00074243"",""LLUVIAS FUERTES OCASIONAN INUNDACIÓN DE VIVIENDA"",""2016-01-15 12:30:00"",""PRECIPITACIONES - LLUVIA"",""DIVISIÓN Y GESTIÓN DE RIESGOS Y DESASTRES - MUNICIPALIDAD DISTRITAL ÁNDRES AVELINO CÁCERES DORREGARAY"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""16"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE AYACUCHO, SE PROCEDE AL CIERRE DE EMERGENCIA."",""03"",""004"",2016-01-22T00:00:00,1,1,3,11,""AYACUCHO"",""HUAMANGA"",""ANDRES AVELINO CACERES DORREGARAY"",""05"",2016-04-25T00:00:00,2016-01-22T00:00:00,-74.19369711,-13.14882198,""POINT (-74.19369710900003 -13.14882198100003)""";;;;;;;;
"SDE.Emergencias_2016.373,""00074435"",""PRESENCIA DE SEQUIA EN EL DISTRITO DE LAMPA"",""2016-01-15 12:30:00"",""SEQUIA"",""CENTRO DE OPERACIONES DE EMERGENCIAS PROVINCIAL - LAMPA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""07"",""01"",""CERRADO POR : COE-OP4 POR : LA EMERGENCIA VIENE SIENDO ATENDIDA POR LA DIRECCIÓN REGIONAL AGRARIA, EL PROGRAMA DE APOYO AL DESARROLLO RURAL ANDINO, PROYECTO ESPECIAL DE CAMELIDOS SUDAMERICANOS, AGRURURAL E INSTITUTO NACIONAL DE INNOVACIÓN AGRARIA, ASIM"",""03"",""008"",2016-01-31T00:00:00,1,19,127,0,""PUNO"",""LAMPA"",""LAMPA"",""21"",2016-02-23T00:00:00,2016-01-31T00:00:00,-70.36544,-15.36387,""POINT (-70.36543999999998 -15.36387000000002)""";;;;;;;;
"SDE.Emergencias_2016.374,""00076990"",""INCENDIO FORSTAL EN OLLACHEA"",""2016-01-15 14:00:00"",""INCENDIO FORESTAL"",""SECRETARIO TECNICO DE DEFENSA CIVIL OLLACHEA"",""TECNOLOGICOS"",""03"",""08"",""CERRADO POR : COE-OP4 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR FALTA DE ACTUALIZACION DE INFORMACION POR PARTE DEL USUARIO."",""05"",""010"",2016-06-16T00:00:00,6,1,1,0,""PUNO"",""CARABAYA"",""OLLACHEA"",""21"",2016-07-21T00:00:00,2016-06-16T00:00:00,-70.47561,-13.79457,""POINT (-70.47561000000002 -13.79457000000002)""";;;;;;;;
"SDE.Emergencias_2016.375,""00074308"",""AUSENCIA DE LLUVIA AFECTAN CULTIVOS EN EL DISTRITO DE ANDAHUAYLAS"",""2016-01-15 14:55:00"",""SEQUIA"",""EL COE DISTRITAL DE DEFENSA CIVIL Y LA AGENCIA AGRARIA DE ANDAHUAYLAS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""01"",""CERRADO POR : COE-OP2 POR : Se realizó actualización de información, se derivó a la dirección correspondiente para su atención."",""03"",""008"",2016-01-25T00:00:00,1,14,69,0,""APURIMAC"",""ANDAHUAYLAS"",""ANDAHUAYLAS"",""03"",2016-06-14T00:00:00,2016-01-25T00:00:00,-73.38418,-13.72296,""POINT (-73.38418000000002 -13.72296)""";;;;;;;;
"SDE.Emergencias_2016.404,""00074187"",""INCENDIO"",""2016-01-18 08:00:00"",""INCENDIO URBANO"",""PLATAFORMA DE DEFENSA CIVIL DE LA PROVINCIA DEL DORADO"",""TECNOLOGICOS"",""03"",""01"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE SAN MARTÍN, SE PROCEDE EL CIERRE DE EMERGENCIA."",""05"",""011"",2016-01-19T00:00:00,1,1,2,11,""SAN MARTIN"",""EL DORADO"",""SAN JOSE DE SISA"",""22"",2016-01-22T00:00:00,2016-01-19T00:00:00,-76.6973,-6.61796,""POINT (-76.69729999999998 -6.617959999999982)""";;;;;;;;
"SDE.Emergencias_2016.405,""00074192"",""JR CHOTA 1574"",""2016-01-18 08:30:00"",""INCENDIO URBANO"",""FELIPE CHANG LAU"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COE-OP7 POR : La emergencia ya fue atendida.";;;;;;;;
",05"",""011"",2016-01-19T00:00:00,1,1,3,24,""LIMA"",""LIMA"",""LIMA"",""15"",2016-01-28T00:00:00,2016-01-19T00:00:00,-77.0323,-12.04668,""POINT (-77.03230000000002 -12.04667999999998)""";;;;;;;;
"SDE.Emergencias_2016.406,""00074639"",""LLUVIAS INTENSAS AFECTAN VIVIENDAS EN EL DISTRITO DE ABANCAY"",""2016-01-18 10:20:00"",""PRECIPITACIONES - LLUVIA"",""EL COE DISTRITAL DE DEFENSA CIVIL DE ABANCAY"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""01"",""CERRADO POR : COE-OP2 POR : Emergencia se cierra por falta de actualización de parte del usuario."",""03"",""004"",2016-02-03T00:00:00,2,2,3,0,""APURIMAC"",""ABANCAY"",""ABANCAY"",""03"",2016-04-13T00:00:00,2016-02-03T00:00:00,-72.89936,-13.64568,""POINT (-72.89936 -13.64568000000003)""";;;;;;;;
"SDE.Emergencias_2016.407,""00074345"",""DESBORDE DEL RIO CHILO JAHUIRA"",""2016-01-18 12:00:00"",""INUNDACION"",""VICTOR PERALTA PERALTA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""01"",""CERRADO POR : COE-OP4 POR : ACTUALIZACION DE INFORMACION"",""03"",""003"",2016-01-26T00:00:00,1,1,7,1,""PUNO"",""MOHO"",""MOHO"",""21"",2016-03-22T00:00:00,2016-01-26T00:00:00,-69.49488,-15.39013,""POINT (-69.49488000000002 -15.39013)""";;;;;;;;
"SDE.Emergencias_2016.408,""00074384"",""DESBORDE DEL RIO CONIMA"",""2016-01-18 13:30:00"",""INUNDACION"",""VICTOR PERALTA PERALTA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""02"",""CERRADO POR : COEN-10 POR : SE CIERRA LA EMERGENCIA POR FALTA DE ACTUALIZACION DEL PARTE DEL USUARIO"",""03"",""003"",2016-01-28T00:00:00,1,1,6,0,""PUNO"",""MOHO"",""CONIMA"",""21"",2016-04-13T00:00:00,2016-01-28T00:00:00,-69.4494,-15.45066,""POINT (-69.44940000000003 -15.45066000000003)""";;;;;;;;
"SDE.Emergencias_2016.409,""00074172"",""INCENDIO URBANO EN LA  MZ A LTE 8 DE LA AGRUPACION FAMILIAR LA PAZ"",""2016-01-18 14:00:00"",""INCENDIO URBANO"",""SUB GERENCIA DE DEFENSA CIVIL  DE LA MUNICIPALIDAD DE  CARABAYLLO."",""TECNOLOGICOS"",""01"",""06"",""CERRADO POR : COE-OP7 POR : La emergencia ya fue atendida.";;;;;;;;
",05"",""011"",2016-01-19T00:00:00,1,1,2,16,""LIMA"",""LIMA"",""CARABAYLLO"",""15"",2016-01-28T00:00:00,2016-01-19T00:00:00,-77.0093,-11.8913,""POINT (-77.0093 -11.8913)""";;;;;;;;
"SDE.Emergencias_2016.410,""00074796"",""VIENTOS FUERTES Y LLUVIAS TORRENCIALES EN EL DISTRITO DE SAN MIGUEL DE MAYOCC"",""2016-01-18 14:20:00"",""PRECIPITACIONES - LLUVIA"",""SECRETARIO TECNICO DE DEFENSA CIVIL DISTRITO SAN MIGUEL DE MAYOCC"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""08"",""CERRADO POR : COEN-24 POR : EL GOBIERNO REGIONAL INFORMÓ QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA."",""03"",""004"",2016-02-10T00:00:00,2,1,4,16,""HUANCAVELICA"",""CHURCAMPA"",""S.MIGUEL DE MAYOCC"",""09"",2016-02-11T00:00:00,2016-02-10T00:00:00,-74.39244,-12.80509,""POINT (-74.39244000000002 -12.80509000000001)""";;;;;;;;
"SDE.Emergencias_2016.411,""00074161"",""AGRIETAMIENTO EN LA CARRETERA PANAMERICA CUSCO ABANCAY"",""2016-01-18 15:00:00"",""OTROS DE GEODINAMICA EXTERNA"",""CENTRO DE OPERACION DE EMERGENCIA PROVINCIAL"",""GEODINAMICA EXTERNA"",""01"",""01"",""CERRADO POR : COE-OP2 POR : Emergencia fue derivada al sector correspondiente para su atención."",""02"",""009"",2016-01-18T00:00:00,1,1,1,0,""APURIMAC"",""ABANCAY"",""ABANCAY"",""03"",2016-03-09T00:00:00,2016-01-18T00:00:00,-72.8793,-13.63688,""POINT (-72.8793 -13.63688000000002)""";;;;;;;;
"SDE.Emergencias_2016.412,""00074952"",""INTENSAS PRECIPITACIONES PLUVIALES EN EL DISTRITO DE LIVITACA"",""2016-01-18 15:20:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE LIVITACA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""07"",""05"",""CERRADO POR : COEN-17 POR : LA EMERGENCIA HA SIDO ATENDIDA."",""03"",""004"",2016-02-18T00:00:00,2,1,6,1,""CUSCO"",""CHUMBIVILCAS"",""LIVITACA"",""08"",2016-05-09T00:00:00,2016-02-18T00:00:00,-71.58162,-14.16804,""POINT (-71.58161999999999 -14.16804000000002)""";;;;;;;;
"SDE.Emergencias_2016.413,""00076492"",""INCENDIO DESTRUYE VIVIENDAS EN LOCALIDAD DE NAUTA DIST DE NAUTA"",""2016-01-18 16:05:00"",""INCENDIO URBANO"",""SR. CLEVER VILLACORTA LOPEZ, JEFE OGRD - MPL"",""TECNOLOGICOS"",""03"",""01"",""CERRADO POR : COEN-04 POR : SE ATENDIO LA EMERGENCIA, SE PROCEDE AL CIERRE."",""05"",""011"",2016-05-02T00:00:00,5,1,2,9,""LORETO"",""LORETO"",""NAUTA"",""16"",2016-05-26T00:00:00,2016-05-02T00:00:00,-73.57835,-4.50583,""POINT (-73.57835 -4.505830000000003)""";;;;;;;;
"SDE.Emergencias_2016.649,""00074723"",""SEQUIAS AFECTAN CULTIVOS EN EL DISTRITO  DE COTARUSE"",""2016-01-28 16:00:00"",""SEQUIA"",""EL COE DISTRITAL DE DEFENSA CIVIL DE COTARUSE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""06"",""CERRADO POR : COE-OP2 POR : Se realizó actualización de información, se derivó a la dirección correspondiente para su atención."",""03"",""008"",2016-02-08T00:00:00,2,8,75,0,""APURIMAC"",""AYMARAES"",""COTARUSE"",""03"",2016-06-14T00:00:00,2016-02-08T00:00:00,-73.20535,-14.4164,""POINT (-73.20535000000001 -14.41640000000001)""";;;;;;;;
"SDE.Emergencias_2016.650,""00075162"",""INTENSAS LLUVIAS EN EL DISTRITO DE JULCAMARCA"",""2016-01-28 16:20:00"",""PRECIPITACIONES - LLUVIA"",""AUTORIDADES DE LA LOCALIDAD - SECRETARIO TECNICO DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""09"",""CERRADO POR : COEN-24 POR : LA EMERGENCIA FUE ATENDIDA."",""03"",""004"",2016-02-26T00:00:00,2,1,4,19,""HUANCAVELICA"",""ANGARAES"",""JULCAMARCA"",""09"",2016-03-09T00:00:00,2016-02-26T00:00:00,-74.44749,-13.01516,""POINT (-74.44749000000002 -13.01515999999998)""";;;;;;;;
"SDE.Emergencias_2016.651,""00074414"",""SE REGISTRO GRANIZADA EN LA COMUNIDAD E HUARCA ACOMPAÑADO DE HELADA AFECTANDO SEMBRIOS DE PAPA Y AVE"",""2016-01-28 16:30:00"",""PRECIPITACIONES - GRANIZO"",""PRESIDENTE DE LA COMUNIDAD DE HUARCA Y LA OFICINA DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""08"",""01"",""CERRADO POR : COEN-17 POR : EXCESO DE TIEMPO PARA INGRESO DE INFORMACIÓN."",""03"",""001"",2016-01-29T00:00:00,1,1,2,0,""CUSCO"",""ESPINAR"",""ESPINAR"",""08"",2016-07-05T00:00:00,2016-01-29T00:00:00,-71.44602,-14.8263,""POINT (-71.44601999999998 -14.8263)""";;;;;;;;
"SDE.Emergencias_2016.652,""00074985"",""TRAS  INTENSAS LLUVIAS SE PRODUJO FUERTES VIENTOS EN DISTRITO DE RONDOS"",""2016-01-28 16:30:00"",""VIENTOS FUERTES"",""SECRETARIO TECNICO DEL COMITE REGIONAL DE DEFENSA CIVIL DEL DISTRITO DE RONDOS."",""METEOROLOGICOS, OCEANOGRAFICOS"",""10"",""05"",""CERRADO POR : COEN-25 POR : Se procede con el cierre de emergencia a solicitud del COER, debido a que la emergencia ha sido atendida."",""03"",""010"",2016-02-19T00:00:00,2,1,1,11,""HUÁNUCO"",""LAURICOCHA"",""RONDOS"",""10"",2016-03-23T00:00:00,2016-02-19T00:00:00,-76.67452,-9.97012,""POINT (-76.67451999999997 -9.970120000000009)""";;;;;;;;
"SDE.Emergencias_2016.653,""00074726"",""AUSENCIA DE PRECIPITACIONES PLUVIALES Y PRECENCIA DE HELADAS EN LA PROVINCIA DE ESPINAR"",""2016-01-28 17:00:00"",""SEQUIA"",""AGENCIA AGRARIA DE ESPINAR"",""METEOROLOGICOS, OCEANOGRAFICOS"",""08"",""01"",""CERRADO POR : COEN-17 POR : EXCESO DE TIEMPO PARA INGRESO DE INFORMACIÓN."",""03"",""008"",2016-02-08T00:00:00,2,1,3,0,""CUSCO"",""ESPINAR"",""ESPINAR"",""08"",2016-07-05T00:00:00,2016-02-08T00:00:00,-71.41488,-14.79338,""POINT (-71.41487999999998 -14.79338000000001)""";;;;;;;;
"SDE.Emergencias_2016.654,""00076741"",""SEQUIA EN EL DISTRITO DE TUTI"",""2016-01-28 17:00:00"",""SEQUIA"",""ALC.DIST.TUTI PROF.ALFONSO MAMANI QUISPE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""18"",""CERRADO POR : COEN-22 POR : SE PROCEDE AL CIERRE DE DEBIDO A QUE SE CUMPLIÓ EL TIEMPO DE ACTUALIZACIÓN DE LA INFORMACIÓN EN EL SINPAD Y HABIENDO NOTIFICADO"",""03"",""008"",2016-05-25T00:00:00,5,1,1,0,""AREQUIPA"",""CAYLLOMA"",""TUTI"",""04"",2016-07-21T00:00:00,2016-05-25T00:00:00,-71.55115,-15.53254,""POINT (-71.55115000000001 -15.53253999999998)""";;;;;;;;
"SDE.Emergencias_2016.655,""00074724"",""FUERTES VIENTOS AFECTAN CULTIVOS EN EL DISTRITO DE HUANCARAY"",""2016-01-28 17:00:00"",""VIENTOS FUERTES"",""EL COE DISTRITAL DE DEFENSA CIVIL DE HUANCARAY"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""05"",""CERRADO POR : COE-OP2 POR : Emergencia se derivó a la Dirección correspondiente para su atención."",""03"",""010"",2016-02-08T00:00:00,2,11,5,0,""APURIMAC"",""ANDAHUAYLAS"",""HUANCARAY"",""03"",2016-04-13T00:00:00,2016-02-08T00:00:00,-73.52634,-13.75789,""POINT (-73.52634000000001 -13.75788999999998)""";;;;;;;;
"SDE.Emergencias_2016.656,""00074828"",""PRECIPITACION PLUVIAL GRANIZO EN EL DISTRITO DE PILLPINTO"",""2016-01-28 19:00:00"",""PRECIPITACIONES - GRANIZO"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DE PILLPINTO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""10"",""08"",""CERRADO POR : COEN-17 POR : LA EMERGENCIA HA SIDO ATENDIDA."",""03"",""001"",2016-02-11T00:00:00,2,1,15,0,""CUSCO"",""PARURO"",""PILLPINTO"",""08"",2016-06-01T00:00:00,2016-02-11T00:00:00,-71.78044,-13.93325,""POINT (-71.78044 -13.93324999999999)""";;;;;;;;
"SDE.Emergencias_2016.657,""00074976"",""INTENSAS PRECIPITACIONES PLUVIALES EN EL DISTRITO DE CHECCA"",""2016-01-28 20:00:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDADV DISTRITAL DE CHECCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""02"",""CERRADO POR : COEN-17 POR : LA EMERGENCIA HA SIDO ATENDIDA."",""03"",""004"",2016-02-19T00:00:00,2,1,4,1,""CUSCO"",""CANAS"",""CHECCA"",""08"",2016-05-09T00:00:00,2016-02-19T00:00:00,-71.37933,-14.52418,""POINT (-71.37932999999998 -14.52418)""";;;;;;;;
"SDE.Emergencias_2016.658,""00074621"",""FUERTES PRECIPITACIONES DE LLUVIA OCASIONA DESPRENDIMIENTO DE TIERRA PIEDRA Y LODO BLOQUEANDO VIA"",""2016-01-28 20:00:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE DEFENSA CIVIL DEL DISTRITO DE POZUZO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""05"",""CERRADO POR : COE-OP4 POR : MUNICIPALIDAD PROVINCIAL DE OXAPAMPA REALIZÓ LOS TRABAJOS DE LIMPIEZA"",""03"",""004"",2016-02-02T00:00:00,2,1,1,1,""PASCO"",""OXAPAMPA"",""POZUZO"",""19"",2016-03-22T00:00:00,2016-02-02T00:00:00,-75.5608,-10.06522,""POINT (-75.56079999999997 -10.06522000000001)""";;;;;;;;
"SDE.Emergencias_2016.659,""00074518"",""EL DÍA VIERNES 29 DE ENERO DEL AÑO 2016, APROX EN LA MADRUGADA, SE PRESENTÓ LLUVIAS INTENSAS"",""2016-01-29 04:15:00"",""PRECIPITACIONES - LLUVIA"",""OFICINA DE DEFENSA CIVIL - MUNICIPALIDAD DE SAN JERONIMO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""04"",""CERRADO POR : COEN-17 POR : LA EMERGENCIA HA SIDO ATENDIDA."",""03"",""004"",2016-02-02T00:00:00,2,1,1,0,""CUSCO"",""CUSCO"",""SAN JERONIMO"",""08"",2016-06-01T00:00:00,2016-02-02T00:00:00,-71.88744,-13.54411,""POINT (-71.88744000000003 -13.54410999999999)""";;;;;;;;
"SDE.Emergencias_2016.660,""00074445"",""SE VIENE REGISTRANDO EL DEFICIT HIDRICO SEQUIA EN EL AMBITO DEL DISTRITO DE PILCUYO"",""2016-01-29 05:00:00"",""SEQUIA"",""PRESIDENTE DE LA PLATAFORMA DE DEFENSA CIVIL  DE LA MUNICIPALIDAD DISTRITAL DE PILCUYO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""03"",""CERRADO POR : COE-OP4 POR : LA EMERGENCIA VIENE SIENDO ATENDIDA POR LA DIRECCIÓN REGIONAL AGRARIA, EL PROGRAMA DE APOYO AL DESARROLLO RURAL ANDINO, PROYECTO ESPECIAL DE CAMELIDOS SUDAMERICANOS, AGRURURAL E INSTITUTO NACIONAL DE INNOVACIÓN AGRARIA, ASIM"",""03"",""008"",2016-01-31T00:00:00,1,1,10,0,""PUNO"",""EL COLLAO"",""PILCUYO"",""21"",2016-02-23T00:00:00,2016-01-31T00:00:00,-69.56142,-16.08952,""POINT (-69.56142 -16.08951999999999)""";;;;;;;;
"SDE.Emergencias_2016.661,""00075079"",""EN EL DISTRITO DE COPANI LOS CULTIVOS DE PAN LLEVAR EN SECANO HAS SIDO AFECTADOS POR LA SEQUI"",""2016-01-29 10:00:00"",""SEQUIA"",""TECNICO ESTADISTICO MIGUEL QUISPE HUANCHI DE LA AGENCIA AGRARIA YUNGUYO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""13"",""03"",""CERRADO POR : COE-OP4 POR : LA EMERGENCIA FUE ATENDIDA ATRAVEZ DEL ACUERDO DE CONSEJO REGIONAL N° 022 – 2016 – GRP – CRP DEL 26 DE ENERO DEL 2016"",""03"",""008"",2016-02-24T00:00:00,2,1,8,0,""PUNO"",""YUNGUYO"",""COPANI"",""21"",2016-03-14T00:00:00,2016-02-24T00:00:00,-69.04404,-16.39899,""POINT (-69.04404 -16.39899000000003)""";;;;;;;;
"SDE.Emergencias_2016.662,""00074649"",""GRANIZADAS AFECTAN VIVIENDAS EN LA LOCALIDAD DE UPUMARCA"",""2016-01-29 11:00:00"",""PRECIPITACIONES - GRANIZO"",""EL COE DISTRITAL DE DEFENSA CIVIL DE TAMBOBAMBA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""01"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL."",""03"",""001"",2016-02-03T00:00:00,2,1,3,16,""APURIMAC"",""COTABAMBAS"",""TAMBOBAMBA"",""03"",2017-02-06T00:00:00,2016-02-03T00:00:00,-72.17721,-13.94526,""POINT (-72.17721 -13.94526000000002)""";;;;;;;;
"SDE.Emergencias_2016.663,""00075186"",""AFECTACION DE CULTIVOS DE PAN LLEVAR POR PRESENCIA DEL FENOME DE EL NIÑO SEQUIAS GRANIZADAS LOCALIZA"",""2016-01-29 15:30:00"",""SEQUIA"",""AUTORIDADES DE LAS DIFERENTES COMUNIDADES DEL DISTRITO DE SAN PEDRO DE CORIS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""09"",""CERRADO POR : COEN-11 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA DEBIDO A QUE SE CONCLUYO CON LA CORRECCIÓN DE LA INFORMACIÓN."",""03"",""008"",2016-02-27T00:00:00,2,1,12,0,""HUANCAVELICA"",""CHURCAMPA"",""S. PEDRO DE CORIS"",""09"",2016-06-01T00:00:00,2016-02-27T00:00:00,-74.41354,-12.57847,""POINT (-74.41354000000001 -12.57846999999998)""";;;;;;;;
"SDE.Emergencias_2016.664,""00075207"",""PRESENCIA DEL FENOMENO DE EL NIÑO ASOCIADO A LA SEQUIA, VIENTOS FUERTES Y GRANIZADA LOCALIZADA"",""2016-01-29 15:50:00"",""SEQUIA"",""AGENCIA AGRARIA DE CHURCAMPA Y AUTORIDADES LOCALES DEL DISTRITO DE ANCO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""02"",""CERRADO POR : COEN-11 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA DEBIDO A QUE SE CONCLUYO CON LA CORRECCIÓN DE LA INFORMACIÓN."",""03"",""008"",2016-02-27T00:00:00,2,1,14,0,""HUANCAVELICA"",""CHURCAMPA"",""ANCO"",""09"",2016-06-01T00:00:00,2016-02-27T00:00:00,-74.56565,-12.64487,""POINT (-74.56565000000001 -12.64487000000003)""";;;;;;;;
"SDE.Emergencias_2016.665,""00075198"",""AFECTACION DE CULTIVOS DE PAN LLEVAR POR PRESENCIA DEL FENOME DE EL NIÑO SEQUIAS GRANIZADAS LOCALIZA"",""2016-01-29 16:00:00"",""SEQUIA"",""AGENCIA AGRARIA CHURCAMPA, Y AUTORIDADES LOCALES Y COMUNALES  DEL DISTRITO DE CHINCHIIHUASI"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""03"",""CERRADO POR : COEN-11 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA DEBIDO A QUE SE CONCLUYO CON LA CORRECCIÓN DE LA INFORMACIÓN."",""03"",""008"",2016-02-27T00:00:00,2,1,14,0,""HUANCAVELICA"",""CHURCAMPA"",""CHINCHIHUASI"",""09"",2016-06-01T00:00:00,2016-02-27T00:00:00,-74.54803,-12.51872,""POINT (-74.54802999999998 -12.51871999999997)""";;;;;;;;
"SDE.Emergencias_2016.376,""00074969"",""INTENSAS PRECIPITACIONES PLUVIALES EN EL DISTRITO DE PALLPATA"",""2016-01-15 15:00:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE PALLPATA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""08"",""05"",""CERRADO POR : COEN-17 POR : LA EMERGENCIA HA SIDO ATENDIDA."",""03"",""004"",2016-02-19T00:00:00,2,1,4,1,""CUSCO"",""ESPINAR"",""PALLPATA"",""08"",2016-05-09T00:00:00,2016-02-19T00:00:00,-71.11839,-14.98325,""POINT (-71.11838999999998 -14.98325)""";;;;;;;;
"SDE.Emergencias_2016.377,""00076739"",""SEQUIA EN EL DISTRITO DE CABANACONDE"",""2016-01-15 15:00:00"",""SEQUIA"",""ALC. DIST. CABANACONDE JULIAN GUILLERMO CAYANI VALCARCEL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""03"",""CERRADO POR : COEN-22 POR : SE PROCEDE AL CIERRE DE DEBIDO A QUE SE CUMPLIÓ EL TIEMPO DE ACTUALIZACIÓN DE LA INFORMACIÓN EN EL SINPAD Y HABIENDO NOTIFICADO"",""03"",""008"",2016-05-24T00:00:00,5,1,1,0,""AREQUIPA"",""CAYLLOMA"",""CABANACONDE"",""04"",2016-07-21T00:00:00,2016-05-24T00:00:00,-71.97983,-15.62163,""POINT (-71.97982999999999 -15.62162999999998)""";;;;;;;;
